complaint_id,customer_name,complaint_date,complaint_category,resolution_status,customer_location_city,complaint_location_country,employee_responsible,satisfaction_rating,follow_up_required,escalation_level,complaint_channel,resolution_date,complaint_status,response_method,complaint_priority,Diff  in Days,Difference in Hours
hkel-8822-0088,Carrissa Jollands,2024-02-09 08:54:05,referrals,Pending,Pallasovka,Russia,cjollandskf@wise.com,,TRUE,,Email,,Open,Email,High,,
lnvp-1352-4647,Fiann Gibbs,2024-03-20 12:47:58,assets/_investments,Escalated,Lemery,Philippines,fgibbskg@wise.com,,TRUE,Level 3,Chat,,Closed,Chat,Low,,
lxmy-2813-0888,Alisha Cutler,2024-04-09 19:13:50,referrals,Resolved,Butwāl,Nepal,acutlerkh@wise.com,,TRUE,,Chat,,Closed,Email,High,,
mzoe-7925-5021,Jessi Danit,2024-01-01 17:41:22,verification,Escalated,Khondāb,Iran,jdanitki@wise.com,,TRUE,Level 1,Chat,,Closed,Chat,Medium,,
rnit-6392-5943,Cara Duddan,2024-06-19 17:44:06,account_deactivation,Resolved,Daugavgrīva,Latvia,cduddankj@wise.com,,FALSE,,Email,,Closed,Email,Low,,
nevs-9393-7574,Maynard Crean,2024-03-20 06:51:51,exchange_rate,Pending,Koga,Japan,mcreankk@wise.com,,TRUE,,Phone,,In Progress,Call,Medium,,
oxns-1286-5648,Crissie Lerohan,2024-05-06 04:19:54,hat,Pending,Pasirhuni,Indonesia,clerohankl@wise.com,,TRUE,,Phone,,Open,Chat,Medium,,
ltbs-6285-2193,Arleen Sparhawk,2024-05-19 01:51:30,kyc_transfer_on_hold,Escalated,Dallas,United States,asparhawkkm@wise.com,,FALSE,Level 1,Chat,,Closed,Email,Medium,,
xydm-1598-7627,Jeanelle Magowan,2024-05-13 05:32:06,verification,Escalated,Paine,Chile,jmagowankn@wise.com,,FALSE,Level 2,Chat,,Closed,Email,Low,,
babx-7074-6266,Henrieta Hernik,2024-06-16 22:17:58,other,Escalated,Macha,China,hhernikko@wise.com,,TRUE,Level 2,Email,,Closed,Email,High,,
sipf-2139-4278,Eugen Schorah,2024-04-25 19:43:11,assets/_investments,Escalated,Oslo,Norway,eschorahkp@wise.com,5,TRUE,Level 2,Phone,2024-05-04 03:39:14,Closed,Email,Low,9,216
lgxo-2162-1058,Nowell Vaggers,2024-05-26 21:45:40,where_s_my_money,Pending,Banzão,Portugal,nvaggerskq@wise.com,,FALSE,,Email,,Open,Call,Medium,,
kljg-0370-3127,Guy Sherebrooke,2024-03-27 16:07:59,other,Escalated,Castries,Saint Lucia,gsherebrookekr@wise.com,4,TRUE,Level 3,Phone,2024-03-29 21:36:00,Closed,Email,High,2,48
otoc-3797-4637,Trenton Dominiak,2024-04-01 06:30:45,plastic,Pending,Chiguirip,Peru,tdominiakks@wise.com,,TRUE,,Chat,,Open,Chat,Medium,,
zhmy-7998-8958,Jeff Wilkison,2024-06-10 22:58:58,exchange_rate,Pending,Lebak Timur,Indonesia,jwilkisonkt@wise.com,,FALSE,,Phone,,In Progress,Email,Low,,
xfvd-0682-1625,Helenka Stroyan,2024-05-28 05:04:24,plastic,Resolved,Shangyi,China,hstroyanku@wise.com,,TRUE,,Phone,,Closed,Call,Medium,,
trvh-5321-4427,Charmaine McEnteggart,2024-06-21 23:00:55,account_deactivation,Resolved,Biyong,China,cmcenteggartkv@wise.com,,TRUE,,Phone,,Closed,Email,Low,,
xpet-0122-4121,Arny Zuann,2024-03-18 02:29:58,assets/_investments,Resolved,Padangpanjang,Indonesia,azuannkw@wise.com,5,FALSE,,Email,2024-03-23 04:22:25,Closed,Chat,Low,5,120
ilev-4254-4648,Clarabelle Wetter,2024-05-02 08:27:54,referrals,Resolved,Amman,Jordan,cwetterkx@wise.com,,TRUE,,Phone,,Closed,Email,Low,,
yape-1110-6897,Stevena Stoile,2024-01-15 13:10:42,hat,Pending,Banjar Desa,Indonesia,sstoileky@wise.com,,FALSE,,Email,,In Progress,Email,Medium,,
pjaq-5843-5927,Pete Ancliff,2024-05-30 22:50:07,where_s_my_money,Escalated,Basīrpur,Pakistan,pancliffkz@wise.com,,TRUE,Level 3,Email,,Closed,Call,Low,,
hzss-1861-2590,Franklin Woolley,2024-03-21 20:37:02,scam,Pending,Siborong-borong,Indonesia,fwoolleyl0@wise.com,,TRUE,,Phone,,Open,Chat,High,,
mhad-0260-9674,Anastasie Beaven,2024-06-07 18:05:50,other,Escalated,Diriomo,Nicaragua,abeavenl1@wise.com,,TRUE,Level 1,Chat,,Closed,Email,Medium,,
fyww-9753-4005,Jazmin Oller,2024-03-28 04:01:08,technical_issues,Resolved,Riachos,Portugal,jollerl2@wise.com,2,FALSE,,Email,2024-04-04 16:57:59,Closed,Call,Medium,7,168
hdmi-1999-7996,Harwell Gascard,2024-06-20 03:42:45,referrals,Resolved,Pasadena,United States,hgascardl3@wise.com,2,TRUE,,Chat,2024-06-26 04:10:19,Closed,Call,Low,6,144
cruz-3386-9521,Arne Auchterlony,2024-01-13 23:57:58,verification,Resolved,Nakonde,Zambia,aauchterlonyl4@wise.com,,FALSE,,Email,,Closed,Email,Low,,
hjld-7176-4562,Phoebe Stukings,2024-06-21 13:25:07,exchange_rate,Resolved,Ampera,Indonesia,pstukingsl5@wise.com,,TRUE,,Phone,,Closed,Chat,High,,
wwxx-3469-8808,Weidar Ragsdall,2024-03-16 09:05:47,assets/_investments,Resolved,Baidian,China,wragsdalll6@wise.com,,TRUE,,Chat,,Closed,Call,Low,,
sjll-2985-1364,Rancell Janoch,2024-03-05 06:38:59,other,Escalated,"Hospitalet De Llobregat, L'",Spain,rjanochl7@wise.com,,FALSE,Level 3,Phone,,Closed,Call,Medium,,
sygv-0291-9455,Merrile Bowcher,2024-03-26 06:50:39,scam,Pending,Charlotte,United States,mbowcherl8@wise.com,,FALSE,,Chat,,In Progress,Email,Low,,
lgiv-3254-6669,Vyky MacTerlagh,2024-04-15 21:53:04,assets/_investments,Pending,Perivólia,Cyprus,vmacterlaghl9@wise.com,,TRUE,,Email,,In Progress,Email,Medium,,
zolh-6765-9980,Gussy Lambregts,2024-06-27 16:34:58,assets/_investments,Pending,Xijia,China,glambregtsla@wise.com,,TRUE,,Chat,,Open,Call,Medium,,
dgpu-6086-3652,Onfre Grigorushkin,2024-02-09 23:13:56,kyc_transfer_on_hold,Pending,Zdice,Czech Republic,ogrigorushkinlb@wise.com,,TRUE,,Phone,,In Progress,Chat,Low,,
drlz-6630-9515,Prinz Fuke,2024-02-12 18:14:03,privacy,Pending,Jinanten,Indonesia,pfukelc@wise.com,,TRUE,,Chat,,In Progress,Chat,Low,,
psgu-1156-3545,Courtney Casement,2024-05-14 16:42:38,fees,Resolved,Zilang,China,ccasementld@wise.com,5,FALSE,,Chat,2024-05-17 06:06:21,Closed,Email,Medium,3,72
uejz-5663-6326,Constanta Armfirld,2024-01-26 20:11:26,scam,Pending,Shiyun,China,carmfirldle@wise.com,,TRUE,,Chat,,Open,Chat,Medium,,
tcxw-0535-9894,Evelina Common,2024-01-17 21:02:56,exchange_rate,Pending,Milano,Italy,ecommonlf@wise.com,,FALSE,,Chat,,In Progress,Chat,High,,
ecoq-4660-3902,Angeli Beddard,2024-01-30 05:18:40,fees,Pending,Pangu,China,abeddardlg@wise.com,,TRUE,,Phone,,In Progress,Chat,Medium,,
zysd-7767-8688,Mercedes Titheridge,2024-06-08 01:19:05,technical_issues,Escalated,Bodø,Norway,mtitheridgelh@wise.com,,FALSE,Level 3,Email,,Closed,Call,High,,
zjza-2656-5386,Portie Carlsson,2024-02-06 05:16:12,account_deactivation,Escalated,Villeurbanne,France,pcarlssonli@wise.com,3,TRUE,Level 3,Chat,2024-02-13 05:31:46,Closed,Call,Medium,7,168
zvpk-5584-1076,Lianne Cirlos,2024-01-06 23:21:28,fees,Escalated,Huskvarna,Sweden,lcirloslj@wise.com,,FALSE,Level 1,Chat,,Closed,Chat,Medium,,
ippq-3366-7943,Elisabetta Radnage,2024-04-26 19:45:19,technical_issues,Escalated,Auas,Honduras,eradnagelk@wise.com,,FALSE,Level 3,Email,,Closed,Chat,Low,,
mwsw-6970-8741,Elisha Bradborne,2024-06-27 04:16:07,where_s_my_money,Escalated,Bom Despacho,Brazil,ebradbornell@wise.com,,FALSE,Level 3,Chat,,Closed,Call,High,,
qqbp-1038-5322,Dougy Ladell,2024-04-13 18:14:48,fees,Escalated,Polo,Indonesia,dladelllm@wise.com,,FALSE,Level 2,Phone,,Closed,Chat,Low,,
lczw-4831-0022,Lebbie Ernke,2024-05-05 22:16:15,fees,Resolved,Phu Sang,Thailand,lernkeln@wise.com,,FALSE,,Email,,Closed,Call,High,,
rkaj-1567-9294,Anthia Wrightam,2024-03-27 15:04:09,verification,Pending,Gjirokastër,Albania,awrightamlo@wise.com,,FALSE,,Phone,,Open,Call,Low,,
kwfu-9434-1310,Fayth Conquest,2024-03-03 17:51:37,kyc_transfer_on_hold,Escalated,Maastricht,Netherlands,fconquestlp@wise.com,,FALSE,Level 1,Email,,Closed,Email,High,,
cdmz-3615-3684,Griselda Gherardesci,2024-01-16 18:52:08,assets/_investments,Escalated,Philadelphia,United States,ggherardescilq@wise.com,1,TRUE,Level 2,Phone,2024-01-24 00:30:29,Closed,Call,High,8,192
ixwg-6375-3854,Urbano Burland,2024-03-14 15:47:14,exchange_rate,Resolved,Dongshan,China,uburlandlr@wise.com,5,FALSE,,Phone,2024-03-19 20:52:34,Closed,Call,High,5,120
iotk-9193-9378,Gareth Sharvell,2024-01-11 23:17:09,technical_issues,Escalated,Diekirch,Luxembourg,gsharvellls@wise.com,,FALSE,Level 2,Phone,,Closed,Call,High,,
kvoi-3864-5494,Chiquita Snazel,2024-02-07 04:24:14,referrals,Resolved,Khōshāmand,Afghanistan,csnazellt@wise.com,,TRUE,,Chat,,Closed,Email,High,,
arzw-1579-1396,Boyce Halbeard,2024-01-28 04:29:40,hat,Escalated,Yartsevo,Russia,bhalbeardlu@wise.com,,TRUE,Level 1,Phone,,Closed,Email,Low,,
dnvq-9753-7448,Noella MacCart,2024-03-05 05:06:30,verification,Pending,Souto,Portugal,nmaccartlv@wise.com,,TRUE,,Email,,Open,Email,High,,
unnw-9942-4629,Alyssa Hrachovec,2024-02-01 20:09:05,other,Pending,Chekmagush,Russia,ahrachoveclw@wise.com,,TRUE,,Email,,Open,Chat,Medium,,
ibtk-9455-0205,Aldon Stoacley,2024-02-18 16:56:18,customer_service,Pending,Hasuda,Japan,astoacleylx@wise.com,,FALSE,,Email,,In Progress,Chat,Low,,
antj-1725-9801,Heidie Wurz,2024-03-02 14:48:26,privacy,Pending,Uenohara,Japan,hwurzly@wise.com,,FALSE,,Email,,Open,Chat,Medium,,
dwbx-9133-0464,Harp Kleisel,2024-02-26 09:49:23,technical_issues,Escalated,Starobachaty,Russia,hkleisellz@wise.com,,TRUE,Level 3,Email,,Closed,Call,High,,
dqmn-2959-5038,Lonnard Bissatt,2024-03-14 17:53:43,customer_service,Escalated,Baleal,Portugal,lbissattm0@wise.com,,FALSE,Level 1,Email,,Closed,Call,High,,
dzye-7799-2540,Jackquelin Rajchert,2024-04-05 23:47:50,verification,Resolved,Colmar,France,jrajchertm1@wise.com,,FALSE,,Phone,,Closed,Chat,Low,,
nakc-4367-6686,Dorey McLenahan,2024-05-21 06:41:45,verification,Escalated,Wirral,United Kingdom,dmclenahanm2@wise.com,,TRUE,Level 3,Chat,,Closed,Chat,High,,
tuqg-0035-3156,Angie Pawle,2024-03-07 17:01:41,fees,Resolved,Ccatca,Peru,apawlem3@wise.com,1,FALSE,,Email,2024-03-11 16:12:02,Closed,Email,Medium,4,96
wziv-5803-1310,Kale Jeffers,2024-03-25 06:11:25,technical_issues,Pending,Beni Khiar,Tunisia,kjeffersm4@wise.com,,TRUE,,Email,,Open,Chat,Medium,,
jvfy-7907-1510,Murial Rumford,2024-06-02 14:20:22,where_s_my_money,Escalated,Biguo,China,mrumfordm5@wise.com,5,TRUE,Level 3,Email,2024-06-10 21:39:24,Closed,Chat,High,8,192
rdfi-1607-4393,Jill Pixton,2024-06-27 12:56:47,fees,Escalated,Muara,Indonesia,jpixtonm6@wise.com,,TRUE,Level 1,Phone,,Closed,Chat,Low,,
wpbl-9619-0697,Bobby Baily,2024-04-10 05:07:04,technical_issues,Escalated,Baoquanshan,China,bbailym7@wise.com,,TRUE,Level 2,Chat,,Closed,Email,High,,
eepu-9232-8444,Claude Crowley,2024-01-01 16:35:41,other,Pending,Brant,Canada,ccrowleym8@wise.com,,FALSE,,Chat,,In Progress,Email,Medium,,
tokd-4485-1714,Brendon Chisnall,2024-04-18 05:00:21,hat,Pending,Luodong,China,bchisnallm9@wise.com,,TRUE,,Chat,,In Progress,Email,Low,,
dcox-6280-3971,Tye Liptrot,2024-05-11 11:54:36,other,Resolved,Viškovci,Croatia,tliptrotma@wise.com,,FALSE,,Chat,,Closed,Email,High,,
pqpq-6847-4351,Claire Jacqueminot,2024-06-20 09:09:35,where_s_my_money,Escalated,Glendale,United States,cjacqueminotmb@wise.com,,TRUE,Level 1,Chat,,Closed,Call,Low,,
xltr-7755-5624,Daloris Renak,2024-02-27 01:16:22,scam,Resolved,Raub,Malaysia,drenakmc@wise.com,,TRUE,,Chat,,Closed,Email,Medium,,
vlwp-2208-0173,Gus Costain,2024-03-06 08:00:23,other,Pending,San Enrique,Philippines,gcostainmd@wise.com,,TRUE,,Chat,,Open,Chat,High,,
zzxn-9860-7290,Vivie Viger,2024-04-07 07:34:47,fees,Pending,Yulin,China,vvigerme@wise.com,,TRUE,,Email,,In Progress,Email,Medium,,
phld-0029-6442,Pablo Oultram,2024-03-23 10:36:28,technical_issues,Escalated,Basseterre,Saint Kitts and Nevis,poultrammf@wise.com,,TRUE,Level 2,Email,,Closed,Email,Low,,
zhpv-2604-9040,Vick Dible,2024-01-23 22:07:56,hat,Escalated,Xicheng,China,vdiblemg@wise.com,,FALSE,Level 3,Chat,,Closed,Call,Medium,,
aljk-0001-0123,Polly Cluff,2024-06-16 23:29:43,account_deactivation,Pending,Kanbe,Myanmar,pcluffmh@wise.com,,FALSE,,Email,,In Progress,Chat,Low,,
mjkn-6999-6642,Abbye Flawn,2024-06-02 21:12:42,exchange_rate,Resolved,Baocun,China,aflawnmi@wise.com,,FALSE,,Email,,Closed,Call,Low,,
xuak-0095-4712,Marysa Pomeroy,2024-02-27 22:54:28,referrals,Escalated,Kizil,China,mpomeroymj@wise.com,,TRUE,Level 1,Phone,,Closed,Call,Low,,
qffj-1234-7909,Ede Triplow,2024-04-26 01:03:48,customer_service,Escalated,Aygek,Armenia,etriplowmk@wise.com,3,FALSE,Level 1,Phone,2024-04-28 13:02:15,Closed,Email,Medium,2,48
qasd-4930-9402,Peri Langmuir,2024-02-04 05:52:08,assets/_investments,Pending,Yangjiaping,China,plangmuirml@wise.com,,TRUE,,Phone,,Open,Email,Low,,
xqqf-2205-3628,Dare Skatcher,2024-05-22 12:42:25,fees,Escalated,San Juan Sacatepéquez,Guatemala,dskatchermm@wise.com,,FALSE,Level 3,Chat,,Closed,Chat,High,,
cxbs-1001-2365,Stanislas Aucourte,2024-04-01 00:35:12,scam,Resolved,Sehwān,Pakistan,saucourtemn@wise.com,,FALSE,,Chat,,Closed,Email,Low,,
hbpa-7773-3036,Babette Foddy,2024-01-20 03:49:11,exchange_rate,Resolved,Temizhbekskaya,Russia,bfoddymo@wise.com,4,FALSE,,Email,2024-01-26 20:42:22,Closed,Chat,Medium,6,144
unha-0855-5298,Maximo Moyer,2024-02-28 03:56:05,customer_service,Pending,Roissy Charles-de-Gaulle,France,mmoyermp@wise.com,,TRUE,,Phone,,In Progress,Email,Low,,
dion-6237-4664,Brocky Vlasyev,2024-05-12 10:12:30,assets/_investments,Resolved,Indaial,Brazil,bvlasyevmq@wise.com,,FALSE,,Email,,Closed,Call,Low,,
ztvx-5076-1885,Oralle Newcom,2024-03-26 13:40:19,verification,Pending,Elista,Russia,onewcommr@wise.com,,TRUE,,Chat,,Open,Email,Low,,
eanb-0954-6527,Laina Danzelman,2024-01-12 23:04:39,exchange_rate,Pending,Sangatta,Indonesia,ldanzelmanms@wise.com,,TRUE,,Email,,Open,Call,Low,,
wrce-8242-6166,Gray Zecchinii,2024-01-12 06:29:50,plastic,Pending,Padangtiji,Indonesia,gzecchiniimt@wise.com,,TRUE,,Phone,,In Progress,Chat,Medium,,
pdli-6927-2674,Lanae Ralestone,2024-01-08 02:35:15,technical_issues,Resolved,Stupino,Russia,lralestonemu@wise.com,1,TRUE,,Phone,2024-01-15 14:59:40,Closed,Call,High,7,168
frcq-4536-7380,Linzy Nafzger,2024-04-02 01:44:31,exchange_rate,Pending,Puan,Argentina,lnafzgermv@wise.com,,FALSE,,Chat,,Open,Chat,Medium,,
odkc-1861-3359,Dorena Rumney,2024-06-16 09:31:32,customer_service,Pending,Guomaying,China,drumneymw@wise.com,,TRUE,,Chat,,Open,Chat,Low,,
hjxf-6549-3515,Brandice Greystoke,2024-06-27 13:14:07,privacy,Pending,Khadzhalmakhi,Russia,bgreystokemx@wise.com,,FALSE,,Phone,,In Progress,Email,Medium,,
gluk-8253-6113,Bernelle Flavelle,2024-06-02 01:01:06,scam,Escalated,Masachapa,Nicaragua,bflavellemy@wise.com,,TRUE,Level 3,Phone,,Closed,Email,Low,,
paty-6005-1236,Tony Dorrian,2024-05-03 19:34:18,plastic,Escalated,Kaindy,Kyrgyzstan,tdorrianmz@wise.com,2,TRUE,Level 2,Chat,2024-05-13 07:34:36,Closed,Email,Medium,10,240
oggw-2781-9909,Golda Delepine,2024-02-04 14:10:54,exchange_rate,Pending,Banjar Dukuh,Indonesia,gdelepinen0@wise.com,,FALSE,,Email,,Open,Email,High,,
vvuf-5261-6995,Lind Glyne,2024-02-13 04:53:03,hat,Resolved,Krasnyy Oktyabr’,Russia,lglynen1@wise.com,,TRUE,,Phone,,Closed,Call,High,,
qnyh-9001-4333,Bent Muzzini,2024-03-20 23:58:12,privacy,Resolved,Tawaramoto,Japan,bmuzzinin2@wise.com,3,FALSE,,Email,2024-03-23 01:08:49,Closed,Call,High,3,72
vpzr-2535-7908,Mitchael Labin,2024-04-13 01:22:51,customer_service,Escalated,Xinheng,China,mlabinn3@wise.com,3,FALSE,Level 1,Chat,2024-04-15 20:12:48,Closed,Email,Low,2,48
pezk-0504-8596,Pryce Loyd,2024-02-27 23:50:10,hat,Escalated,Patenongan,Indonesia,ploydn4@wise.com,,FALSE,Level 3,Chat,,Closed,Chat,Low,,
kieh-3028-4228,Renee Bone,2024-03-05 07:29:20,verification,Pending,Mikhaylovskoye,Russia,rbonen5@wise.com,,FALSE,,Phone,,In Progress,Call,Low,,
eylr-2374-5392,Carlye Leehane,2024-06-02 18:44:05,plastic,Escalated,Hongyanxi,China,cleehanen6@wise.com,5,FALSE,Level 2,Email,2024-06-10 02:08:17,Closed,Chat,Medium,8,192
hdix-3948-5374,Tabbie Sproule,2024-06-09 07:13:23,referrals,Resolved,Tpig,Russia,tsproulen7@wise.com,4,TRUE,,Email,2024-06-12 20:29:39,Closed,Email,Low,3,72
suvx-3202-2163,Hersch Brash,2024-04-06 12:27:39,where_s_my_money,Escalated,Medicine Hat,Canada,hbrashn8@wise.com,,FALSE,Level 3,Chat,,Closed,Call,Medium,,
oejo-9842-6348,Catriona Domenici,2024-01-14 10:43:08,fees,Pending,Picton,Canada,cdomenicin9@wise.com,,TRUE,,Chat,,In Progress,Call,High,,
tcgm-5536-2604,Inessa Gudge,2024-02-04 10:09:17,assets/_investments,Resolved,Vitebsk,Belarus,igudgena@wise.com,2,TRUE,,Phone,2024-02-10 21:54:52,Closed,Email,Low,6,144
gaqw-4349-2898,El Hamlet,2024-03-14 21:15:08,referrals,Resolved,Kabulusan,Philippines,ehamletnb@wise.com,,TRUE,,Phone,,Closed,Call,Medium,,
julb-0122-2903,Padgett Gergolet,2024-05-07 05:08:57,plastic,Escalated,Frydek,Poland,pgergoletnc@wise.com,1,FALSE,Level 1,Phone,2024-05-14 09:47:27,Closed,Email,High,7,168
vsdp-9824-7633,Gerome Cassy,2024-01-29 23:44:36,customer_service,Pending,Aurora,Philippines,gcassynd@wise.com,,FALSE,,Phone,,Open,Email,Low,,
abtx-2359-6615,Suzanne Vardon,2024-03-29 06:53:32,kyc_transfer_on_hold,Escalated,Gulrip’shi,Georgia,svardonne@wise.com,,FALSE,Level 1,Email,,Closed,Chat,High,,
fbot-5786-8157,Barney Giraudeau,2024-03-28 01:52:05,hat,Escalated,Costa Nova do Prado,Portugal,bgiraudeaunf@wise.com,4,TRUE,Level 3,Chat,2024-03-29 15:19:21,Closed,Call,Medium,1,24
hnyd-0077-3205,Ingrid Bowhey,2024-03-24 09:37:32,customer_service,Escalated,Casigua El Cubo,Venezuela,ibowheyng@wise.com,,TRUE,Level 1,Phone,,Closed,Call,Low,,
zvok-0471-4172,Claudine Dibb,2024-04-27 05:22:16,privacy,Resolved,Dalian,China,cdibbnh@wise.com,,FALSE,,Phone,,Closed,Chat,Medium,,
orvp-1030-8094,Torey Fomichyov,2024-04-06 04:56:51,plastic,Resolved,Gowurdak,Turkmenistan,tfomichyovni@wise.com,,TRUE,,Email,,Closed,Email,High,,
uzfz-6991-2940,Elane Haggerwood,2024-02-18 11:10:03,other,Pending,Lazaro Cardenas,Mexico,ehaggerwoodnj@wise.com,,TRUE,,Chat,,In Progress,Call,High,,
wufv-4460-4238,Juanita Peever,2024-04-12 15:50:52,technical_issues,Pending,Huliao,China,jpeevernk@wise.com,,TRUE,,Phone,,In Progress,Call,Low,,
xavf-6140-9825,Blinny Summersett,2024-04-05 19:24:55,kyc_transfer_on_hold,Escalated,Jiangshan,China,bsummersettnl@wise.com,,TRUE,Level 2,Chat,,Closed,Call,Low,,
bidw-4323-8264,Glenna Pettecrew,2024-03-26 19:07:42,fees,Resolved,Köpingsvik,Sweden,gpettecrewnm@wise.com,5,TRUE,,Phone,2024-03-28 07:34:38,Closed,Chat,Medium,2,48
ookr-9381-7649,Rafi Cristoforo,2024-04-12 14:46:54,exchange_rate,Resolved,Beaufort,Luxembourg,rcristoforonn@wise.com,4,FALSE,,Email,2024-04-16 02:11:56,Closed,Call,Low,4,96
nxmh-9875-6819,Belva Dansie,2024-04-16 01:44:07,referrals,Escalated,Baalbek,Lebanon,bdansieno@wise.com,,FALSE,Level 1,Email,,Closed,Email,Low,,
xxpw-1329-5863,Winslow Yegorovnin,2024-04-06 16:10:22,account_deactivation,Pending,Horní Suchá,Czech Republic,wyegorovninnp@wise.com,,FALSE,,Email,,Open,Call,High,,
xjuk-5956-3855,Charlotte Eliot,2024-06-18 15:21:51,customer_service,Pending,Daxi,China,celiotnq@wise.com,,TRUE,,Chat,,In Progress,Email,Low,,
wvhc-0710-8860,Emiline Kissack,2024-01-08 13:02:20,privacy,Pending,Foča,Bosnia and Herzegovina,ekissacknr@wise.com,,FALSE,,Phone,,Open,Email,High,,
wyeq-7798-7240,Stevy Velareal,2024-06-09 06:52:02,assets/_investments,Escalated,Yaozhou,China,svelarealns@wise.com,,FALSE,Level 3,Phone,,Closed,Chat,Medium,,
dwgx-4861-4913,Melvyn Gutowska,2024-02-07 18:52:06,technical_issues,Pending,Bin’an,China,mgutowskant@wise.com,,TRUE,,Email,,In Progress,Email,High,,
jpuv-6558-1026,Wilbur Boissier,2024-06-12 19:52:26,exchange_rate,Pending,Hongtang,China,wboissiernu@wise.com,,FALSE,,Email,,In Progress,Email,Low,,
fccw-7183-7799,Erick Geldart,2024-03-05 01:19:10,referrals,Escalated,Liqiao,China,egeldartnv@wise.com,,TRUE,Level 1,Phone,,Closed,Chat,Low,,
rjox-9976-3070,Ethan Leggon,2024-03-02 07:33:07,scam,Escalated,Lugar Novo,Portugal,eleggonnw@wise.com,,FALSE,Level 2,Chat,,Closed,Call,High,,
erfh-9137-7943,Huntington Shimman,2024-06-08 19:57:23,verification,Resolved,Yanjiang,China,hshimmannx@wise.com,2,FALSE,,Email,2024-06-17 06:09:49,Closed,Chat,Low,9,216
rosp-9892-4681,Karney O'Riordan,2024-01-21 17:14:29,verification,Escalated,Brumadinho,Brazil,koriordanny@wise.com,,FALSE,Level 3,Email,,Closed,Chat,High,,
wxjz-7560-2800,Cindi Lorey,2024-03-30 16:35:42,privacy,Pending,Rodez,France,cloreynz@wise.com,,FALSE,,Phone,,In Progress,Email,Low,,
zulj-0369-7650,Jeni Havesides,2024-04-24 11:14:24,scam,Resolved,Xibu,China,jhavesideso0@wise.com,,TRUE,,Chat,,Closed,Call,High,,
ixsx-1146-7220,Gloriana Shewry,2024-03-04 01:44:47,other,Resolved,Villeneuve-lès-Avignon,France,gshewryo1@wise.com,,TRUE,,Phone,,Closed,Call,Medium,,
nhzt-1221-5595,Adda Elloway,2024-03-19 09:09:39,kyc_transfer_on_hold,Pending,Valdemārpils,Latvia,aellowayo2@wise.com,,TRUE,,Chat,,In Progress,Chat,High,,
djgj-4522-4636,Flori Dilger,2024-05-15 13:33:56,exchange_rate,Escalated,North Vancouver,Canada,fdilgero3@wise.com,4,TRUE,Level 3,Chat,2024-05-23 20:22:30,Closed,Call,Low,8,192
dwyn-7960-3894,Davis Luxmoore,2024-06-03 20:44:47,kyc_transfer_on_hold,Escalated,Marilao,Philippines,dluxmooreo4@wise.com,,FALSE,Level 2,Phone,,Closed,Email,High,,
jqam-0158-7922,Jessey Servant,2024-05-12 07:08:02,account_deactivation,Resolved,Beddeng,Philippines,jservanto5@wise.com,,FALSE,,Chat,,Closed,Call,Low,,
aarr-8906-9677,Merl O'Hern,2024-03-29 11:37:09,technical_issues,Resolved,Luboń,Poland,moherno6@wise.com,,FALSE,,Email,,Closed,Chat,Low,,
jksp-1548-1365,Enrichetta McCraine,2024-04-13 05:38:01,customer_service,Escalated,Pulopaya,Indonesia,emccraineo7@wise.com,,FALSE,Level 3,Chat,,Closed,Call,Medium,,
kvnc-5379-7507,Murry Giacobo,2024-01-05 04:55:03,verification,Escalated,Nevel’sk,Russia,mgiacoboo8@wise.com,,TRUE,Level 1,Phone,,Closed,Chat,Low,,
gwpm-4041-4510,Genni Sinnie,2024-03-21 06:47:56,referrals,Escalated,Caluire-et-Cuire,France,gsinnieo9@wise.com,,FALSE,Level 3,Phone,,Closed,Email,Medium,,
ilfq-2607-1831,Amye Aubury,2024-01-15 23:16:26,referrals,Resolved,Baltimore,United States,aauburyoa@wise.com,,FALSE,,Chat,,Closed,Chat,Low,,
qmkt-8172-6424,Sherri Lowndsbrough,2024-04-03 13:47:16,exchange_rate,Resolved,Sololá,Guatemala,slowndsbroughob@wise.com,,TRUE,,Phone,,Closed,Email,Medium,,
tbmr-4034-0116,Solly Henrych,2024-03-19 20:04:22,scam,Resolved,Kertasari,Indonesia,shenrychoc@wise.com,,TRUE,,Email,,Closed,Email,Low,,
uojv-8804-1833,Car Ondrak,2024-06-24 14:35:23,scam,Escalated,Arkalyk,Kazakhstan,condrakod@wise.com,5,TRUE,Level 2,Email,2024-06-25 10:21:57,Closed,Email,High,1,24
jvkg-3138-8487,Cly Brawn,2024-04-15 14:36:41,technical_issues,Escalated,Chironkamba,Comoros,cbrawnoe@wise.com,,FALSE,Level 3,Phone,,Closed,Email,Medium,,
nxmb-2845-8928,Daisie Rendle,2024-02-01 04:17:58,where_s_my_money,Pending,Havtsal,Mongolia,drendleof@wise.com,,FALSE,,Email,,In Progress,Email,High,,
egkz-2051-0898,Donnell Dumbar,2024-06-23 21:10:55,technical_issues,Resolved,Gujiadian,China,ddumbarog@wise.com,,FALSE,,Chat,,Closed,Chat,Low,,
vvwg-6261-2161,Ramon Macbeth,2024-01-21 05:23:07,privacy,Pending,Kabarnet,Kenya,rmacbethoh@wise.com,,TRUE,,Chat,,Open,Email,High,,
